	X153	X124	X109	X151	X120	X112	X110	X179	X113	X189	X186	X166	X128	X101	X172	X181	X105	X108	X106	X126	X102	X160	X115	X175	X180	X103	X183	X111	X170	X173	X118	X163	X182	X176	X164	X114	X169	X171	X174	X184	X162	X149	X185	X127	X178	X165	X107	X161	X168	X177	X117	X167	X116	X190	X104	X100	X122	X125
X118	0.00149064398045	0.00215006913994	0.00151689869338	0.00408790123043	0.0434566944411	0.0445839842879	0.170209254795	0.0448908904118	0.191849092154	0.00219220622191	0.00402493560311	0.0052016718419	0.0785200291643	0.092996126909	0.0459969209696	0.0453303834098	0.00299902224287	0.00151358146664	0.00155944854242	0.151798383142	0.188852818767	0.00149064398044	0.00257202223386	0.0452827319638	0.04461431504	0.148618821658	0.0453925791695	0.045364544048	0.0448690755063	0.0436546136121	0.0	0.0454389359708	0.046926675928	0.0127710088948	0.00408009909139	0.0462455557338	0.00149742892254	0.0371164817123	0.00403657963679	0.00526802187704	0.000981319537046	0.00408009909139	0.0194309748392	0.189539338862	0.00397497697626	0.181083286446	0.00171345046438	0.0055480424509	0.180505432865	0.00487757265666	0.00185413762492	0.193144839277	0.00408392921525	0.0117227672892	0.192965562643	0.0446494077482	0.0323107148689	0.00162115714667
X163	0.0466845253109	0.0470676321206	0.0466945946091	0.0466865358569	0.0212827250412	0.0382868637602	0.165656210354	0.00705270786059	0.191849456409	0.0472152134168	0.0466160974766	0.0501025936982	0.0505604595545	0.0721986810402	0.00558264924518	0.0053856457767	0.0481849033055	0.0466994625293	0.0467453296051	0.151774451355	0.189857922962	0.0466845253108	0.047455585206	0.00213892355332	0.00250149591283	0.149492867756	0.0099336542344	0.00637115554004	0.00729444259543	0.0172158808541	0.0454389359708	0.0	0.0182273747414	0.0535051443352	0.046684525311	0.00622729159675	0.0466781037614	0.0435588094228	0.0466473284914	0.0478577940076	0.0461291395076	0.046684525311	0.0589901393642	0.189531135363	0.0465794031959	0.182712658753	0.0468670690214	0.0479418146567	0.183083624569	0.0474346592726	0.0470400186876	0.192956662017	0.0466742633573	0.0532868516043	0.192999095214	0.0144656710622	0.021754675099	0.0467291972937
X182	0.0478999771221	0.0481421648958	0.0478765534534	0.0479037474384	0.0282415538982	0.0407095720056	0.166885325024	0.0179836133293	0.191982178669	0.0483242300171	0.047842178913	0.0512124393684	0.0560290695017	0.0793187250559	0.0173243311982	0.01853317731	0.0492939199058	0.0478922801652	0.0479506971116	0.151790376252	0.189860424595	0.0479037474381	0.0485556036735	0.018277829698	0.019015353071	0.149507304268	0.0216417560576	0.0182418490469	0.0190147749961	0.0263720462056	0.046926675928	0.0182273747414	0.0	0.0545918527317	0.0479037474383	0.017812839534	0.0478910786708	0.0477700871583	0.0478665506187	0.0489668106079	0.0474870063091	0.0479037474383	0.0600991559645	0.189537836381	0.0478097541145	0.183115591965	0.0479706681703	0.0490538093018	0.183502576331	0.0485436758729	0.0481517819785	0.193076877496	0.047887236311	0.0543967637565	0.193043544098	0.0218280303138	0.0279574504668	0.0479328904785
X176	0.0128199816097	0.0120667057049	0.0128258502194	0.0103432678263	0.0513975232441	0.0524361349087	0.169286275459	0.0531139442848	0.189768621477	0.0122987604864	0.0103370243945	0.00848742797146	0.0776566820679	0.0873972841721	0.0539964754955	0.0531874221434	0.011037028915	0.0127884488106	0.0127549643775	0.145593153777	0.18659584384	0.0128404005069	0.0115234512175	0.0533775807134	0.052686024387	0.140115832033	0.0499888144598	0.0535005967933	0.0530757976304	0.0421974304882	0.0127710088948	0.0535051443352	0.0545918527317	0.0	0.0103620712278	0.0533442770442	0.0128164451376	0.0440128920102	0.0103300460185	0.00878842176509	0.0127010906065	0.010368599581	0.0105328110641	0.180670663666	0.0102831110297	0.179175841002	0.0124903210454	0.00891308632266	0.178654731671	0.00925860414517	0.0124360447997	0.191121674083	0.010186681775	0.00552838604531	0.190091635768	0.0526315896375	0.0402910801314	0.0127621462097
X164	0.00301643433458	0.00456808970106	0.00315287074395	0.000347184539782	0.0445970669587	0.0458950281895	0.171397310938	0.0462853249928	0.192353942369	0.00398107672616	0.000639467295706	0.00776442300491	0.0797681876857	0.0943071708106	0.0472706884148	0.046607591576	0.00487820211733	0.00304699626866	0.00303227174148	0.151814659945	0.188926357016	0.00294954990116	0.0050847602148	0.0465487395726	0.0458565705533	0.149129364189	0.0466663466146	0.046671507363	0.0462471783385	0.0453223572953	0.00408009909139	0.046684525311	0.0479037474383	0.0103620712278	0.0	0.0475396116027	0.00314944029175	0.0368611406783	0.000376251320636	0.00188999981203	0.00353054085227	0.000338459203477	0.0170502858723	0.18954345879	0.000403576372612	0.182039116724	0.00342291459564	0.00264728904176	0.180694065749	0.00153971608958	0.00342027237844	0.193167424287	0.000515208594315	0.00920030904344	0.193056176812	0.0458025002073	0.0334624608394	0.00311454708163
X114	0.0475328019741	0.0471477455223	0.047504203649	0.0475396116027	0.025480862171	0.0390601309963	0.165158396647	0.00665330066301	0.191149512225	0.0469306435765	0.0474711837683	0.0498073744727	0.0505409389611	0.0733589201887	0.0029579707861	0.00452299756454	0.0480405454367	0.0475328019741	0.0474412910059	0.151887029854	0.189141392156	0.0475328019741	0.0470904903393	0.00569217475851	0.00690335046387	0.148727420189	0.00934692986715	0.00702220958322	0.00895949840685	0.0180932788123	0.0462455557338	0.00622729159675	0.017812839534	0.0533442770442	0.0475396116027	0.0	0.0475201332068	0.0461287573803	0.0474966828308	0.0477817740601	0.0468253135321	0.0475396116027	0.0588446456952	0.188909681709	0.0474344894876	0.181966002334	0.0470805047309	0.0484192551953	0.182376688141	0.047910530106	0.047174254367	0.192477373645	0.0474446623396	0.0531444279722	0.19228604627	0.0173895318974	0.0241576233496	0.0475143575934
X169	0.000525224620405	0.00192748114679	0.00057502905144	0.00308815871113	0.0445963072081	0.0458890879347	0.171380482963	0.0462429467899	0.192353942368	0.00140567533342	0.00329671525932	0.005184849317	0.0797194164366	0.0942945020431	0.0472570921525	0.0465926960926	0.00226996946628	0.000526689810819	0.000471035954254	0.151804011623	0.188852818767	0.000535040910764	0.00253030448787	0.0465548601632	0.0458591446297	0.149065414779	0.0466442544547	0.0466749068196	0.0462505777951	0.0449875368334	0.00149742892254	0.0466781037614	0.0478910786708	0.0128164451376	0.00314944029175	0.0475201332068	0.0	0.0368484719107	0.0030913309639	0.00460858313	0.00094641802638	0.00312664554955	0.0192855090108	0.189535990521	0.00309670978554	0.181887914456	0.000786110470725	0.00520218851414	0.180505432865	0.00414330833546	0.000915092690614	0.193150596313	0.00308627342528	0.0117212146815	0.193034105767	0.0458058996639	0.0334658602961	0.000616114075579
X171	0.0368611406781	0.037112314574	0.0368383403536	0.0368611406783	0.0358839554352	0.045738526364	0.1709099749	0.045339100941	0.192121406048	0.0369371507822	0.0368201764558	0.0401000310048	0.0793201909258	0.0920431406505	0.046367522472	0.0447636403704	0.0380882540119	0.0368611406781	0.0367724722263	0.151679432609	0.189677005217	0.0368611406781	0.0377038070579	0.0430336967954	0.0427059155345	0.149617009761	0.0455435058439	0.0452632170494	0.0444256178709	0.0477723270027	0.0371164817123	0.0435588094228	0.0477700871583	0.0440128920102	0.0368611406783	0.0461287573803	0.0368484719107	0.0	0.0368551897786	0.0376664549378	0.0368794070653	0.0368611406783	0.0497323469738	0.189215536339	0.0368592897846	0.183167922649	0.0366216381073	0.0380085310201	0.182902706824	0.0373426685003	0.0368525015988	0.192871398538	0.0367549368133	0.0435294956367	0.192773059265	0.0428982511433	0.042009497662	0.0368022702577
X174	0.00298777255665	0.00456050183056	0.00311502385986	0.000221493030049	0.0445598701391	0.0458578313698	0.171360114119	0.0462418055382	0.192316745549	0.00397411784924	0.000627407092143	0.00774591584782	0.0797153306409	0.0942699739909	0.0472334915951	0.0465703947563	0.00483739499835	0.00300972209908	0.00297339467702	0.151814659945	0.188920034381	0.00287912632094	0.00503988401731	0.046514263887	0.0458227075607	0.149085844734	0.046629149795	0.0466343105434	0.0462099815189	0.04527552656	0.00403657963679	0.0466473284914	0.0478665506187	0.0103300460185	0.000376251320636	0.0474966828308	0.0030913309639	0.0368551897786	0.0	0.00183041755416	0.00345343723052	0.00025270401272	0.0170156969118	0.18954345879	0.000211895787336	0.18199559727	0.00333481219559	0.0026590874709	0.180687743114	0.001537267356	0.00330705882833	0.193167424287	0.000418043590162	0.00919264698156	0.19302184302	0.0457653033876	0.0334252640198	0.0030363946905
X184	0.00449716799827	0.00497826204825	0.00458226050089	0.00185376034841	0.0457849897444	0.0470829509751	0.170962435057	0.0474695144832	0.19176763279	0.00437001687037	0.00201652421153	0.00620346404997	0.0793333118045	0.0927573227178	0.048352017113	0.0475429923418	0.00446171892695	0.00448769989869	0.00442240342675	0.150885901568	0.188445756739	0.00446395954171	0.00473494244774	0.0477327296709	0.0470478271659	0.147596850473	0.0459903635508	0.0478594301487	0.0474351011241	0.0443408417418	0.00526802187704	0.0478577940076	0.0489668106079	0.00878842176509	0.00188999981203	0.0477817740601	0.00460858313	0.0376664549378	0.00183041755416	0.0	0.0045762290313	0.0018537603484	0.0155892089921	0.188086152139	0.00182515368462	0.18102024567	0.00422163938458	0.00181197143714	0.180287796531	0.00106605255847	0.00406473670864	0.19276115507	0.00178946176625	0.00765507036458	0.191783134354	0.0469904229929	0.0346503836251	0.00450355649346
X162	0.000876499671373	0.0020030668833	0.000870644098887	0.00353734994322	0.0441370824933	0.0453728747001	0.170764898828	0.0457262725426	0.191729605917	0.00156546997023	0.00349880906637	0.00510996619655	0.0790965545922	0.0936566818656	0.0466755212004	0.0460133165623	0.00226128881574	0.000943534761223	0.000823789789987	0.151827782674	0.188761592365	0.000941195868547	0.00212982767721	0.0460075212111	0.0453159648847	0.148527595256	0.0459091470401	0.0461582325724	0.0456928270692	0.0444375777239	0.000981319537046	0.0461291395076	0.0474870063091	0.0127010906065	0.00353054085227	0.0468253135321	0.00094641802638	0.0368794070653	0.00345343723052	0.0045762290313	0.0	0.00354011780463	0.0192906580565	0.189444582135	0.00343499568951	0.181246266143	0.000976276004319	0.00519334078629	0.180414206462	0.00430455589044	0.00116594228366	0.193065942144	0.00345897823593	0.0116550700842	0.192884878539	0.0453289854668	0.0329968816542	0.00104536365125
X149	0.00300256014026	0.00456924602347	0.00316493382198	0.000209256814337	0.0445877951654	0.0458950281895	0.171397310938	0.0462853249928	0.192353942369	0.00398098756345	0.000639571370747	0.0077644230049	0.0797681876857	0.0943071708106	0.0472706884148	0.046607591576	0.00489432666631	0.00301821914264	0.00300570873187	0.151814659945	0.188926357016	0.00285574243239	0.00509410195339	0.0465514607066	0.0458357115081	0.149129364189	0.0466663466146	0.046671507363	0.0462471783385	0.0453223572953	0.00408009909139	0.046684525311	0.0479037474383	0.010368599581	0.000338459203477	0.0475396116027	0.00312664554955	0.0368611406783	0.00025270401272	0.0018537603484	0.00354011780463	0.0	0.0170542002716	0.18954345879	0.000269317497399	0.182039116724	0.00340477421554	0.00267094961406	0.180694065749	0.00153478837973	0.00333201802135	0.193167424287	0.00049663604478	0.00919717908361	0.193056176812	0.0458025002073	0.0334624608394	0.00304500886632
X185	0.0193723679584	0.0189142982936	0.0193480781235	0.0170284891666	0.0569106812797	0.0582086425104	0.162695562101	0.0585893229846	0.182647697355	0.0188961294242	0.0170369793862	0.0154543516549	0.0710568225193	0.0918049634634	0.0594857575751	0.0586952965985	0.0177043082216	0.0194074280137	0.0192873122737	0.150412715965	0.179808000199	0.0194309748392	0.0182186692659	0.0588650750276	0.0581735187013	0.139332092126	0.0556215515459	0.058985121684	0.0585607926595	0.0495268305467	0.0194309748392	0.0589901393642	0.0600991559645	0.0105328110641	0.0170502858723	0.0588446456952	0.0192855090108	0.0497323469738	0.0170156969118	0.0155892089921	0.0192906580565	0.0170542002716	0.0	0.176820710449	0.0170178963608	0.172795195745	0.0190930171595	0.015492199525	0.171982700582	0.0161210149994	0.0189475235334	0.18446567545	0.016914191493	0.00880693359667	0.183618135337	0.0581161145282	0.0457760751604	0.0193181815683
X127	0.18954345879	0.189167996717	0.189538733056	0.18954345879	0.189529979724	0.189535990523	0.0304479780502	0.189537836382	0.0635980193894	0.188837920006	0.189538733056	0.185289593945	0.147186839031	0.173069955775	0.18948571962	0.189387494508	0.18809541844	0.18954345879	0.189452660955	0.173480087139	0.0255687591055	0.18954345879	0.188076110867	0.189537836381	0.189530692686	0.164905604634	0.18756473878	0.189537836382	0.189537836382	0.183627771908	0.189539338862	0.189531135363	0.189537836381	0.180670663666	0.18954345879	0.188909681709	0.189535990521	0.189215536339	0.18954345879	0.188086152139	0.189444582135	0.18954345879	0.176820710449	0.0	0.18954345879	0.0232229701843	0.189173509412	0.188101392787	0.0237478016808	0.188433463355	0.189194505562	0.0211892688473	0.189438403024	0.182182564252	0.0254192159934	0.189537836382	0.189537836382	0.18948458837
X178	0.00303075815441	0.00450942079848	0.00316939289123	0.000192572227559	0.0444919448436	0.0457899060743	0.171292188823	0.0461802028777	0.192248820254	0.00397263003993	0.000642192276173	0.00774243169543	0.0796630655706	0.0942020486954	0.0471655662996	0.0465024694608	0.00486615966509	0.00301216043765	0.00298230754845	0.151814659945	0.188926357016	0.00289496554182	0.00496682859785	0.0464463385915	0.0457479507351	0.149032230948	0.0465612244995	0.0465663852479	0.0461420562234	0.0452172351802	0.00397497697626	0.0465794031959	0.0478097541145	0.0102831110297	0.000403576372612	0.0474344894876	0.00309670978554	0.0368592897846	0.000211895787336	0.00182515368462	0.00343499568951	0.000269317497399	0.0170178963608	0.18954345879	0.0	0.181933994609	0.00332486480902	0.00266090194418	0.180694065749	0.00153971608958	0.00331312258475	0.193167424287	0.000400212973682	0.00920030904344	0.192998057731	0.0456973780921	0.0333573387243	0.00299657757349
X165	0.18191832902	0.181502445708	0.181897589148	0.182039116724	0.182714930648	0.182947461499	0.0201998403642	0.182065178745	0.0556522772636	0.181198780883	0.181980755205	0.179551584592	0.138555286514	0.181718309785	0.18266113306	0.182568758747	0.180240483455	0.18191832902	0.181826818051	0.190458365667	0.00887128150793	0.18191832902	0.180016030098	0.182675932496	0.182241320346	0.176455073221	0.179592464159	0.1826954111	0.182663835889	0.180463109746	0.181083286446	0.182712658753	0.183115591965	0.179175841002	0.182039116724	0.181966002334	0.181887914456	0.183167922649	0.18199559727	0.18102024567	0.181246266143	0.182039116724	0.172795195745	0.0232229701843	0.181933994609	0.0	0.181484883762	0.181578273869	0.00221707807761	0.181515307201	0.181531808424	0.0186275248931	0.181873434949	0.177112152525	0.0124932039976	0.182791957779	0.181322894675	0.181859458599
X107	0.000736364720792	0.00165594546534	0.000824558606518	0.00336714148341	0.0447931269845	0.0460450794357	0.170966433375	0.0463919269386	0.19197079893	0.00109951379247	0.00351607062298	0.00484818236511	0.0792866444429	0.0939495132477	0.0474080588803	0.0466842690305	0.00193831843229	0.000709026917417	0.000582106576565	0.151875138487	0.188499808533	0.000784245053696	0.00216581082642	0.0467291029129	0.0460517993691	0.148689017243	0.0462313040142	0.046850746912	0.0464248205448	0.0450008227029	0.00171345046438	0.0468670690214	0.0479706681703	0.0124903210454	0.00342291459564	0.0470805047309	0.000786110470725	0.0366216381073	0.00333481219559	0.00422163938458	0.000976276004319	0.00340477421554	0.0190930171595	0.189173509412	0.00332486480902	0.181484883762	0.0	0.00525872503634	0.180152422631	0.00418483635796	0.000634580541416	0.192751198156	0.00330671789375	0.0114586812168	0.192640705852	0.0459839970352	0.0336439905269	0.000895522446383
X161	0.00519153831807	0.00564954081801	0.00518445385652	0.0026507477811	0.0458640099719	0.0471609519019	0.171387002324	0.0475512487053	0.192267513155	0.00530407698202	0.00266362022297	0.00642636170998	0.0797577558452	0.0927350488588	0.0484360377621	0.0476401939591	0.00563014578553	0.00519153831808	0.00521141874903	0.150372593942	0.188926357016	0.00517803935587	0.00547427742768	0.0478139712723	0.0470977988114	0.147678014099	0.0466127001853	0.0479374310755	0.0475124679519	0.0438657400569	0.0055480424509	0.0479418146567	0.0490538093018	0.00891308632266	0.00264728904176	0.0484192551953	0.00520218851414	0.0380085310201	0.0026590874709	0.00181197143714	0.00519334078629	0.00267094961406	0.015492199525	0.188101392787	0.00266090194418	0.181578273869	0.00525872503634	0.0	0.180694065749	0.00172390722523	0.00529656638739	0.193167424287	0.00256558183693	0.00779545914584	0.192316236879	0.0470693199945	0.0347292936709	0.00512774364779
X168	0.180505432865	0.180129970792	0.180505432865	0.180694065749	0.183021583441	0.18350895478	0.02071117192	0.182457945845	0.0564016373187	0.179847453112	0.180694065749	0.178774308075	0.138877791099	0.182674389885	0.183083624569	0.183083624569	0.179057392515	0.180505432865	0.180413921896	0.191028820475	0.00860596343572	0.180505432865	0.179108613659	0.183038039722	0.182612286162	0.177501983048	0.180326426811	0.183083624569	0.183069544258	0.180505432865	0.180505432865	0.183083624569	0.183502576331	0.178654731671	0.180694065749	0.182376688141	0.180505432865	0.182902706824	0.180687743114	0.180287796531	0.180414206462	0.180694065749	0.171982700582	0.0237478016808	0.180694065749	0.00221707807761	0.180152422631	0.180694065749	0.0	0.180694065749	0.180156479636	0.0186341744542	0.180694065749	0.176389437973	0.0130041425176	0.183083624569	0.180788118899	0.180505432865
X177	0.00410352838014	0.00500794968506	0.00411917707071	0.00153849884984	0.0453552011881	0.0466531624188	0.171397310938	0.0470434592221	0.192277354932	0.00437545848096	0.00162210702927	0.00665442756908	0.0797681876858	0.0931971753747	0.047928882378	0.0471169370807	0.00496554712534	0.00409670415952	0.00409440746603	0.15070466451	0.188926357016	0.00410352838013	0.00499777749208	0.047309594936	0.0466180386096	0.148019368753	0.0464966090379	0.0474296415924	0.0470053125678	0.0442024436515	0.00487757265666	0.0474346592726	0.0485436758729	0.00925860414517	0.00153971608958	0.047910530106	0.00414330833546	0.0373426685003	0.001537267356	0.00106605255847	0.00430455589044	0.00153478837973	0.0161210149994	0.188433463355	0.00153971608958	0.181515307201	0.00418483635796	0.00172390722523	0.180694065749	0.0	0.00420855644945	0.193167424287	0.00144238393214	0.00808960001791	0.192202913104	0.0465606344366	0.0342205950688	0.00398860856109
X117	0.000814784262322	0.00164045634586	0.000895417542357	0.00330796414938	0.044960560603	0.0462585218337	0.17104835771	0.0466030409775	0.191967421773	0.00107931759274	0.00364386388869	0.00481847894006	0.0793764878687	0.0939024658422	0.0475796575358	0.0468701204685	0.00189494940694	0.000777013883751	0.000700059059446	0.151919688015	0.188423557436	0.000710465018233	0.00220826288475	0.0469149543509	0.0462233980246	0.148697492903	0.0462798260188	0.0470350010073	0.0466106719828	0.0451213898461	0.00185413762492	0.0470400186876	0.0481517819785	0.0124360447997	0.00342027237844	0.047174254367	0.000915092690614	0.0368525015988	0.00330705882833	0.00406473670864	0.00116594228366	0.00333201802135	0.0189475235334	0.189194505562	0.00331312258475	0.181531808424	0.000634580541416	0.00529656638739	0.180156479636	0.00420855644945	0.0	0.192818471059	0.00341692789042	0.0112689717979	0.192692130932	0.0461659938515	0.0338259544837	0.000848671855959
X167	0.193167424287	0.192791962214	0.193149670587	0.193167424287	0.192965943436	0.193071702885	0.0339095523809	0.193068214293	0.0498078134385	0.192529882722	0.19313837899	0.191455700088	0.150724625834	0.192658979608	0.192963373201	0.193057672533	0.191719383937	0.193167424287	0.193078755835	0.193697807093	0.0110178608383	0.193167424287	0.191801167288	0.193068317062	0.192972491136	0.184594644888	0.19125402999	0.193076877496	0.193067417161	0.193066066033	0.193144839277	0.192956662017	0.193076877496	0.191121674083	0.193167424287	0.192477373645	0.193150596313	0.192871398538	0.193167424287	0.19276115507	0.193065942144	0.193167424287	0.18446567545	0.0211892688473	0.193167424287	0.0186275248931	0.192751198156	0.193167424287	0.0186341744542	0.193167424287	0.192818471059	0.0	0.193160244438	0.188850574632	0.00760853541986	0.193076877496	0.193068214293	0.193167424287
X116	0.00310140666411	0.00449004335789	0.00316766198746	0.000434578299021	0.0446035972124	0.0458961383198	0.171335841215	0.0462864351231	0.192213747019	0.00389934907667	0.000666514971072	0.00764210166244	0.0797055366097	0.0941394248313	0.0471757338581	0.0464364737804	0.00483189313506	0.00310042349524	0.00302436466327	0.151707150063	0.188926357016	0.00309525391717	0.00491608461912	0.0465484998257	0.0458569434994	0.148979666106	0.0464952288191	0.0466731435932	0.0462449166526	0.0451551374159	0.00408392921525	0.0466742633573	0.047887236311	0.010186681775	0.000515208594315	0.0474446623396	0.00308627342528	0.0367549368133	0.000418043590162	0.00178946176625	0.00345897823593	0.00049663604478	0.016914191493	0.189438403024	0.000400212973682	0.181873434949	0.00330671789375	0.00256558183693	0.180694065749	0.00144238393214	0.00341692789042	0.193160244438	0.0	0.00909161008824	0.19288712322	0.0458089013076	0.0334684052028	0.00307651111481
X190	0.0117121918159	0.0112544831696	0.0117161130926	0.00918955207298	0.0512073935197	0.0525053547505	0.167081356835	0.0528956515538	0.187508074817	0.0111928765937	0.00916789581817	0.00739725770853	0.0754513380305	0.0918932170662	0.0537810747097	0.0529691294124	0.0101264265819	0.0117303590669	0.0116635932246	0.150046505469	0.184186160068	0.0117303590669	0.0105735699434	0.0531617872676	0.0524702309413	0.14173518738	0.049891992686	0.0532827294759	0.0528575048995	0.0447813214828	0.0117227672892	0.0532868516043	0.0543967637565	0.00552838604531	0.00920030904344	0.0531444279722	0.0117212146815	0.0435294956367	0.00919264698156	0.00765507036458	0.0116550700842	0.00919717908361	0.00880693359667	0.182182564252	0.00920030904344	0.177112152525	0.0114586812168	0.00779545914584	0.176389437973	0.00808960001791	0.0112689717979	0.188850574632	0.00909161008824	0.0	0.187879727652	0.0524137223202	0.0400727874004	0.0116714886465
X104	0.193050933742	0.192665622087	0.193030193871	0.193056176812	0.192974550584	0.193031235983	0.0301199864232	0.192958324842	0.0488938486703	0.192331385605	0.192999997342	0.190434704354	0.149264664482	0.191757637959	0.192953679471	0.19286795236	0.191575023952	0.193050933742	0.192959422774	0.192666383445	0.0051602877189	0.193050933742	0.191469674167	0.192980733245	0.19294805774	0.183270774037	0.190928206729	0.193029985933	0.193015233983	0.1920961692	0.192965562643	0.192999095214	0.193043544098	0.190091635768	0.193056176812	0.19228604627	0.193034105767	0.192773059265	0.19302184302	0.191783134354	0.192884878539	0.193056176812	0.183618135337	0.0254192159934	0.192998057731	0.0124932039976	0.192640705852	0.192316236879	0.0130041425176	0.192202913104	0.192692130932	0.00760853541986	0.19288712322	0.187879727652	0.0	0.193035169129	0.192971440777	0.192992063322
X100	0.0458025002071	0.0461936072846	0.0458228986668	0.0458103023463	0.0167503886525	0.0386513834053	0.165895716724	0.0161775322683	0.19191765153	0.0463411885808	0.045736637956	0.0492285688622	0.0470386821179	0.0732814721809	0.0170361834953	0.0156598750761	0.0473108784695	0.0458254376933	0.045871304769	0.151790376252	0.189857922963	0.0458025002071	0.0465917252469	0.0147656151766	0.0141243086789	0.149492867756	0.0166957910001	0.0146007472068	0.012688143285	0.0201002764655	0.0446494077482	0.0144656710622	0.0218280303138	0.0526315896375	0.0458025002073	0.0173895318974	0.0458058996639	0.0428982511433	0.0457653033876	0.0469904229929	0.0453289854668	0.0458025002073	0.0581161145282	0.189537836382	0.0456973780921	0.182791957779	0.0459839970352	0.0470693199945	0.183083624569	0.0465606344366	0.0461659938515	0.193076877496	0.0458089013076	0.0524137223202	0.193035169129	0.0	0.0175499012207	0.0458551724577
X122	0.0334624608393	0.0338452999299	0.0334814549586	0.0334702629785	0.0198691932841	0.0383053489213	0.16593573576	0.0223173178547	0.191889608784	0.034001149213	0.033394033005	0.0368591986903	0.0552805839773	0.0723601544161	0.0241299711628	0.0231502704307	0.0349708391017	0.0334853983254	0.0335312654012	0.151770369265	0.188963023496	0.0334624608392	0.0342734540088	0.0221193999616	0.0211310608104	0.148714656512	0.0235543461003	0.0221264652076	0.0213755695481	0.0211803260244	0.0323107148689	0.021754675099	0.0279574504668	0.0402910801314	0.0334624608394	0.0241576233496	0.0334658602961	0.042009497662	0.0334252640198	0.0346503836251	0.0329968816542	0.0334624608394	0.0457760751604	0.189537836382	0.0333573387243	0.181322894675	0.0336439905269	0.0347292936709	0.180788118899	0.0342205950688	0.0338259544837	0.193068214293	0.0334684052028	0.0400727874004	0.192971440777	0.0175499012207	0.0	0.0334672930752
X125	0.000585225605621	0.00198193266707	0.0007072820315	0.00296193857624	0.0446497392092	0.0459477004399	0.171397310938	0.0462922195837	0.192295071948	0.00138312023518	0.00336938949743	0.00512737873628	0.0797319549791	0.09424830039	0.0472419567687	0.0465487211554	0.00237368067944	0.000567676976728	0.000484565693158	0.151755789525	0.188852818767	0.000463254712535	0.00248970728235	0.0466041329571	0.0459125766308	0.149006544359	0.0466074761941	0.0467241796135	0.0462998505889	0.0449574913564	0.00162115714667	0.0467291972937	0.0479328904785	0.0127621462097	0.00311454708163	0.0475143575934	0.000616114075579	0.0368022702577	0.0030363946905	0.00450355649346	0.00104536365125	0.00304500886632	0.0193181815683	0.18948458837	0.00299657757349	0.181859458599	0.000895522446383	0.00512774364779	0.180505432865	0.00398860856109	0.000848671855959	0.193167424287	0.00307651111481	0.0116714886465	0.192992063322	0.0458551724577	0.0334672930752	0.0
