Date Time,Site 1,Site 2,Site 3,Site 7,Site 8,Site 9
03/17/06 14:40:00.0,30.142,29.865,29.966,30.469,29.59,29.89
03/17/06 14:50:00.0,30.117,29.865,30.016,30.217,29.565,29.84
03/17/06 15:00:00.0,30.142,29.84,30.016,30.217,29.665,29.79
03/17/06 15:10:00.0,30.041,29.84,30.041,30.142,29.665,29.765
03/17/06 15:20:00.0,30.066,29.84,30.016,30.217,29.69,29.715
03/17/06 15:30:00.0,30.016,29.815,30.016,30.192,29.665,29.715
03/17/06 15:40:00.0,30.016,29.815,29.991,30.117,29.665,29.69
03/17/06 15:50:00.0,30.016,29.815,29.966,30.091,29.715,29.74
03/17/06 16:00:00.0,29.991,29.765,29.966,30.117,29.665,29.815
03/17/06 16:10:00.0,29.941,29.765,29.941,30.066,29.69,29.815
03/17/06 16:20:00.0,29.916,29.765,29.916,30.066,29.665,29.941
03/17/06 16:30:00.0,29.89,29.715,29.865,30.041,29.615,29.991
03/17/06 16:40:00.0,29.815,29.715,29.765,29.991,29.565,29.941
03/17/06 16:50:00.0,29.79,29.715,29.74,29.916,29.54,29.941
03/17/06 17:00:00.0,29.79,29.69,29.665,29.865,29.515,29.966
03/17/06 17:10:00.0,29.765,29.69,29.59,29.84,29.464,29.966
03/17/06 17:20:00.0,29.765,29.69,29.515,29.74,29.414,29.966
03/17/06 17:30:00.0,29.74,29.69,29.464,29.615,29.389,29.991
03/17/06 17:40:00.0,29.74,29.665,29.389,29.515,29.365,30.016
03/17/06 17:50:00.0,29.74,29.59,29.365,29.414,29.315,30.016
03/17/06 18:00:00.0,29.715,29.515,29.365,29.365,29.29,29.966
03/17/06 18:10:00.0,29.69,29.464,29.365,29.34,29.265,29.941
03/17/06 18:20:00.0,29.665,29.439,29.365,29.29,29.24,29.84
03/17/06 18:30:00.0,29.64,29.414,29.365,29.24,29.215,29.765
03/17/06 18:40:00.0,29.64,29.389,29.34,29.19,29.215,29.69
03/17/06 18:50:00.0,29.64,29.389,29.34,29.19,29.215,29.665
03/17/06 19:00:00.0,29.615,29.365,29.34,29.14,29.215,29.615
03/17/06 19:10:00.0,29.615,29.365,29.315,29.09,29.215,29.59
03/17/06 19:20:00.0,29.59,29.34,29.29,29.065,29.215,29.54
03/17/06 19:30:00.0,29.565,29.315,29.29,29.04,29.215,29.515
03/17/06 19:40:00.0,29.565,29.315,29.29,29.015,29.215,29.49
03/17/06 19:50:00.0,29.54,29.315,29.29,29.015,29.215,29.49
03/17/06 20:00:00.0,29.54,29.315,29.29,28.99,29.215,29.464
03/17/06 20:10:00.0,29.515,29.315,29.265,28.99,29.215,29.439
03/17/06 20:20:00.0,29.515,29.29,29.29,29.015,29.19,29.439
03/17/06 20:30:00.0,29.515,29.29,29.29,28.99,29.19,29.414
03/17/06 20:40:00.0,29.515,29.265,29.29,28.99,29.19,29.414
03/17/06 20:50:00.0,29.515,29.265,29.29,29.015,29.19,29.414
03/17/06 21:00:00.0,29.515,29.265,29.29,29.015,29.24,29.414
03/17/06 21:10:00.0,29.515,29.29,29.29,29.015,29.29,29.414
03/17/06 21:20:00.0,29.54,29.389,29.29,29.015,29.315,29.414
03/17/06 21:30:00.0,29.54,29.439,29.29,29.015,29.315,29.414
03/17/06 21:40:00.0,29.565,29.49,29.29,29.015,29.34,29.414
03/17/06 21:50:00.0,29.54,29.515,29.29,29.015,29.315,29.414
03/17/06 22:00:00.0,29.54,29.515,29.265,29.015,29.315,29.389
03/17/06 22:10:00.0,29.54,29.49,29.265,29.015,29.315,29.389
03/17/06 22:20:00.0,29.515,29.49,29.265,29.04,29.315,29.389
03/17/06 22:30:00.0,29.515,29.464,29.265,29.04,29.315,29.365
03/17/06 22:40:00.0,29.515,29.439,29.29,29.065,29.315,29.365
03/17/06 22:50:00.0,29.515,29.439,29.315,29.065,29.315,29.34
03/17/06 23:00:00.0,29.49,29.439,29.315,29.09,29.315,29.34
03/17/06 23:10:00.0,29.49,29.439,29.34,29.115,29.315,29.315
03/17/06 23:20:00.0,29.49,29.414,29.34,29.14,29.34,29.315
03/17/06 23:30:00.0,29.49,29.414,29.365,29.14,29.34,29.315
03/17/06 23:40:00.0,29.49,29.389,29.365,29.14,29.365,29.34
03/17/06 23:50:00.0,29.464,29.389,29.389,29.14,29.365,29.315
03/18/06 00:00:00.0,29.464,29.389,29.389,29.19,29.365,29.34
03/18/06 00:10:00.0,29.464,29.389,29.389,29.215,29.365,29.365
03/18/06 00:20:00.0,29.464,29.389,29.389,29.215,29.365,29.365
03/18/06 00:30:00.0,29.464,29.389,29.389,29.24,29.365,29.365
03/18/06 00:40:00.0,29.464,29.389,29.389,29.265,29.365,29.365
03/18/06 00:50:00.0,29.464,29.389,29.389,29.24,29.365,29.365
03/18/06 01:00:00.0,29.464,29.389,29.389,29.265,29.389,29.365
03/18/06 01:10:00.0,29.464,29.389,29.414,29.265,29.389,29.365
03/18/06 01:20:00.0,29.464,29.389,29.414,29.24,29.389,29.365
03/18/06 01:30:00.0,29.464,29.389,29.414,29.24,29.389,29.365
03/18/06 01:40:00.0,29.464,29.389,29.414,29.24,29.389,29.365
03/18/06 01:50:00.0,29.464,29.389,29.414,29.24,29.389,29.34
03/18/06 02:00:00.0,29.464,29.389,29.414,29.215,29.389,29.34
03/18/06 02:10:00.0,29.464,29.389,29.439,29.215,29.414,29.34
03/18/06 02:20:00.0,29.464,29.389,29.439,29.215,29.414,29.315
03/18/06 02:30:00.0,29.464,29.389,29.414,29.215,29.414,29.315
03/18/06 02:40:00.0,29.439,29.389,29.414,29.19,29.389,29.315
03/18/06 02:50:00.0,29.439,29.365,29.414,29.19,29.389,29.29
03/18/06 03:00:00.0,29.439,29.365,29.439,29.215,29.389,29.29
03/18/06 03:10:00.0,29.439,29.365,29.439,29.215,29.389,29.29
03/18/06 03:20:00.0,29.464,29.365,29.414,29.19,29.365,29.29
03/18/06 03:30:00.0,29.464,29.365,29.414,29.19,29.365,29.29
03/18/06 03:40:00.0,29.464,29.365,29.414,29.19,29.365,29.29
03/18/06 03:50:00.0,29.464,29.365,29.414,29.19,29.365,29.29
03/18/06 04:00:00.0,29.464,29.389,29.414,29.165,29.365,29.29
03/18/06 04:10:00.0,29.464,29.389,29.414,29.165,29.365,29.29
03/18/06 04:20:00.0,29.439,29.389,29.414,29.165,29.365,29.29
03/18/06 04:30:00.0,29.439,29.389,29.414,29.165,29.365,29.29
03/18/06 04:40:00.0,29.439,29.365,29.414,29.14,29.34,29.29
03/18/06 04:50:00.0,29.439,29.365,29.414,29.14,29.34,29.29
03/18/06 05:00:00.0,29.439,29.365,29.414,29.14,29.34,29.29
03/18/06 05:10:00.0,29.439,29.365,29.389,29.115,29.34,29.29
03/18/06 05:20:00.0,29.439,29.365,29.414,29.09,29.34,29.29
03/18/06 05:30:00.0,29.414,29.365,29.389,29.09,29.315,29.29
03/18/06 05:40:00.0,29.414,29.34,29.389,29.065,29.315,29.29
03/18/06 05:50:00.0,29.414,29.34,29.389,29.04,29.315,29.29
03/18/06 06:00:00.0,29.414,29.34,29.389,29.04,29.29,29.29
03/18/06 06:10:00.0,29.414,29.34,29.389,29.04,29.29,29.265
03/18/06 06:20:00.0,29.414,29.34,29.389,29.015,29.265,29.24
03/18/06 06:30:00.0,29.439,29.365,29.389,29.015,29.265,29.24
03/18/06 06:40:00.0,29.464,29.365,29.389,29.04,29.24,29.24
03/18/06 06:50:00.0,29.49,29.365,29.389,29.09,29.24,29.265
03/18/06 07:00:00.0,29.515,29.389,29.389,29.14,29.24,29.29
03/18/06 07:10:00.0,29.565,29.414,29.414,29.19,29.24,29.29
03/18/06 07:20:00.0,29.615,29.439,29.439,29.24,29.24,29.265
03/18/06 07:30:00.0,29.665,29.464,29.439,29.265,29.265,29.315
03/18/06 07:40:00.0,29.715,29.515,29.49,29.34,29.29,29.315
03/18/06 07:50:00.0,29.765,29.515,29.515,29.414,29.315,29.365
03/18/06 08:00:00.0,29.815,29.54,29.54,29.464,29.315,29.414
03/18/06 08:10:00.0,29.865,29.565,29.565,29.515,29.34,29.439
03/18/06 08:20:00.0,29.916,29.615,29.59,29.515,29.389,29.464
03/18/06 08:30:00.0,29.941,29.615,29.59,29.615,29.414,29.515
03/18/06 08:40:00.0,29.966,29.64,29.665,29.64,29.464,29.54
03/18/06 08:50:00.0,30.016,29.665,29.665,29.74,29.565,29.59
03/18/06 09:00:00.0,30.066,29.69,29.69,29.765,29.69,29.615
03/18/06 09:10:00.0,30.066,29.715,29.715,29.916,29.79,29.64
03/18/06 09:20:00.0,30.142,29.765,29.765,29.966,29.865,29.715
03/18/06 09:30:00.0,30.192,29.765,29.79,30.091,29.941,29.765
03/18/06 09:40:00.0,30.243,29.765,29.815,30.192,30.041,29.765
03/18/06 09:50:00.0,30.268,29.79,29.84,30.293,30.117,29.84
03/18/06 10:00:00.0,30.268,29.765,29.865,30.394,30.192,29.916
03/18/06 10:10:00.0,30.293,29.765,29.865,30.52,30.318,29.916
03/18/06 10:20:00.0,30.343,29.815,29.89,30.621,30.343,29.966
03/18/06 10:30:00.0,30.343,29.79,29.916,30.773,30.343,29.916
03/18/06 10:40:00.0,30.369,29.815,29.941,30.824,30.444,29.966
03/18/06 10:50:00.0,30.318,29.84,29.941,30.9,30.469,29.89
03/18/06 11:00:00.0,30.343,29.84,29.966,30.976,30.444,29.84
03/18/06 11:10:00.0,30.369,29.865,29.991,30.596,30.293,29.941
03/18/06 11:20:00.0,30.343,29.84,29.991,30.672,30.318,29.865
03/18/06 11:30:00.0,30.343,29.865,29.991,30.874,30.268,29.84
03/18/06 11:40:00.0,30.369,29.865,29.991,30.621,30.293,29.815
03/18/06 11:50:00.0,30.293,29.89,30.016,30.824,30.243,29.79
03/18/06 12:00:00.0,30.268,29.865,30.016,30.824,30.192,29.815
03/18/06 12:10:00.0,30.217,29.865,30.016,30.621,30.091,29.79
03/18/06 12:20:00.0,30.243,29.865,30.016,30.773,30.091,29.79
03/18/06 12:30:00.0,30.217,29.916,30.016,30.469,30.217,29.79
03/18/06 12:40:00.0,30.243,29.865,30.016,30.722,30.192,29.765
03/18/06 12:50:00.0,30.318,29.865,30.016,30.748,30.117,29.79
03/18/06 13:00:00.0,30.293,29.865,30.016,30.773,30.117,29.815
03/18/06 13:10:00.0,30.268,29.84,29.991,30.545,30.293,29.865
03/18/06 13:20:00.0,30.293,29.84,29.991,30.773,30.167,29.865
03/18/06 13:30:00.0,30.217,29.84,29.966,30.773,30.343,29.865
03/18/06 13:40:00.0,30.192,29.865,29.966,30.469,30.217,29.89
03/18/06 13:50:00.0,30.192,29.84,29.941,30.697,30.394,29.966
03/18/06 14:00:00.0,30.192,29.84,29.941,30.748,30.318,29.941
03/18/06 14:10:00.0,30.217,29.84,29.916,30.773,30.444,29.991
03/18/06 14:20:00.0,30.192,29.865,29.916,30.748,30.469,29.941
03/18/06 14:30:00.0,30.192,29.89,29.941,30.748,30.495,29.966
03/18/06 14:40:00.0,30.167,29.865,29.941,30.748,30.444,30.016
03/18/06 14:50:00.0,30.142,29.865,29.916,30.697,30.52,29.991
03/18/06 15:00:00.0,30.142,29.865,29.916,30.621,30.545,29.991
03/18/06 15:10:00.0,30.142,29.865,29.89,30.621,30.571,29.991
03/18/06 15:20:00.0,30.066,29.89,29.89,30.571,30.621,29.991
03/18/06 15:30:00.0,30.041,29.89,29.865,30.52,30.621,29.991
03/18/06 15:40:00.0,29.991,29.89,29.84,30.52,30.621,30.016
03/18/06 15:50:00.0,29.966,29.89,29.815,30.444,30.672,30.016
03/18/06 16:00:00.0,29.966,29.865,29.815,30.469,30.672,30.041
03/18/06 16:10:00.0,29.966,29.84,29.815,30.343,30.646,30.041
03/18/06 16:20:00.0,29.916,29.815,29.84,30.369,30.545,30.016
03/18/06 16:30:00.0,29.865,29.815,29.815,30.343,30.545,30.016
03/18/06 16:40:00.0,29.84,29.765,29.79,30.293,30.469,29.991
03/18/06 16:50:00.0,29.84,29.74,29.765,30.142,30.419,29.966
03/18/06 17:00:00.0,29.865,29.69,29.715,30.091,30.343,29.941
03/18/06 17:10:00.0,29.815,29.665,29.715,30.041,30.318,29.941
03/18/06 17:20:00.0,29.765,29.615,29.69,30.016,30.268,29.941
03/18/06 17:30:00.0,29.74,29.615,29.665,29.966,30.217,29.941
03/18/06 17:40:00.0,29.69,29.615,29.64,29.941,30.192,29.916
03/18/06 17:50:00.0,29.715,29.565,29.64,29.89,30.167,29.916
03/18/06 18:00:00.0,29.715,29.54,29.615,29.865,30.142,29.89
03/18/06 18:10:00.0,29.715,29.515,29.59,29.84,30.091,29.89
03/18/06 18:20:00.0,29.69,29.515,29.59,29.815,30.066,29.865
03/18/06 18:30:00.0,29.69,29.49,29.59,29.79,30.016,29.865
03/18/06 18:40:00.0,29.69,29.464,29.59,29.765,29.991,29.865
03/18/06 18:50:00.0,29.69,29.464,29.615,29.74,29.966,29.84
03/18/06 19:00:00.0,29.665,29.464,29.615,29.715,29.966,29.815
03/18/06 19:10:00.0,29.665,29.439,29.565,29.715,29.916,29.815
03/18/06 19:20:00.0,29.665,29.439,29.54,29.69,29.916,29.79
03/18/06 19:30:00.0,29.64,29.439,29.515,29.715,29.916,29.79
03/18/06 19:40:00.0,29.615,29.464,29.49,29.74,29.89,29.765
03/18/06 19:50:00.0,29.565,29.49,29.464,29.715,29.89,29.765
03/18/06 20:00:00.0,29.565,29.49,29.439,29.69,29.89,29.74
03/18/06 20:10:00.0,29.565,29.515,29.414,29.69,29.865,29.74
03/18/06 20:20:00.0,29.565,29.515,29.414,29.69,29.865,29.715
03/18/06 20:30:00.0,29.59,29.515,29.389,29.69,29.865,29.715
03/18/06 20:40:00.0,29.59,29.515,29.389,29.69,29.865,29.69
03/18/06 20:50:00.0,29.59,29.515,29.389,29.69,29.865,29.69
03/18/06 21:00:00.0,29.54,29.54,29.414,29.665,29.865,29.69
03/18/06 21:10:00.0,29.515,29.54,29.464,29.665,29.865,29.665
03/18/06 21:20:00.0,29.515,29.515,29.515,29.615,29.865,29.665
03/18/06 21:30:00.0,29.515,29.515,29.515,29.59,29.84,29.64
03/18/06 21:40:00.0,29.515,29.49,29.54,29.565,29.815,29.64
03/18/06 21:50:00.0,29.49,29.49,29.515,29.54,29.815,29.64
03/18/06 22:00:00.0,29.515,29.49,29.515,29.49,29.79,29.64
03/18/06 22:10:00.0,29.49,29.49,29.515,29.464,29.79,29.64
03/18/06 22:20:00.0,29.49,29.515,29.515,29.414,29.765,29.64
03/18/06 22:30:00.0,29.49,29.515,29.515,29.389,29.74,29.64
03/18/06 22:40:00.0,29.49,29.54,29.49,29.34,29.715,29.64
03/18/06 22:50:00.0,29.515,29.54,29.49,29.34,29.715,29.64
03/18/06 23:00:00.0,29.515,29.515,29.49,29.315,29.665,29.64
03/18/06 23:10:00.0,29.54,29.515,29.49,29.315,29.615,29.615
03/18/06 23:20:00.0,29.54,29.515,29.515,29.315,29.59,29.615
03/18/06 23:30:00.0,29.54,29.49,29.515,29.315,29.54,29.615
03/18/06 23:40:00.0,29.54,29.515,29.515,29.34,29.515,29.615
03/18/06 23:50:00.0,29.54,29.515,29.515,29.365,29.464,29.59
03/19/06 00:00:00.0,29.54,29.54,29.515,29.34,29.414,29.565
03/19/06 00:10:00.0,29.54,29.54,29.515,29.34,29.365,29.54
03/19/06 00:20:00.0,29.54,29.515,29.515,29.34,29.34,29.515
03/19/06 00:30:00.0,29.515,29.515,29.49,29.389,29.34,29.49
03/19/06 00:40:00.0,29.515,29.515,29.49,29.439,29.365,29.464
03/19/06 00:50:00.0,29.515,29.515,29.49,29.439,29.365,29.439
03/19/06 01:00:00.0,29.515,29.49,29.49,29.439,29.389,29.414
03/19/06 01:10:00.0,29.49,29.49,29.49,29.414,29.389,29.414
03/19/06 01:20:00.0,29.49,29.49,29.49,29.389,29.414,29.414
03/19/06 01:30:00.0,29.49,29.49,29.49,29.389,29.414,29.414
03/19/06 01:40:00.0,29.515,29.49,29.49,29.365,29.414,29.414
03/19/06 01:50:00.0,29.49,29.49,29.464,29.34,29.414,29.439
03/19/06 02:00:00.0,29.49,29.49,29.464,29.34,29.414,29.464
03/19/06 02:10:00.0,29.464,29.464,29.464,29.315,29.414,29.49
03/19/06 02:20:00.0,29.464,29.464,29.464,29.315,29.414,29.49
03/19/06 02:30:00.0,29.439,29.439,29.464,29.315,29.414,29.515
03/19/06 02:40:00.0,29.464,29.439,29.439,29.34,29.414,29.515
03/19/06 02:50:00.0,29.464,29.439,29.464,29.315,29.414,29.515
03/19/06 03:00:00.0,29.515,29.439,29.464,29.315,29.414,29.515
03/19/06 03:10:00.0,29.54,29.439,29.464,29.315,29.414,29.515
03/19/06 03:20:00.0,29.565,29.414,29.464,29.34,29.414,29.515
03/19/06 03:30:00.0,29.565,29.414,29.464,29.34,29.414,29.515
03/19/06 03:40:00.0,29.59,29.414,29.464,29.34,29.414,29.515
03/19/06 03:50:00.0,29.565,29.414,29.464,29.315,29.414,29.49
03/19/06 04:00:00.0,29.54,29.414,29.439,29.29,29.414,29.49
03/19/06 04:10:00.0,29.54,29.414,29.439,29.265,29.389,29.464
03/19/06 04:20:00.0,29.54,29.414,29.414,29.265,29.389,29.439
03/19/06 04:30:00.0,29.54,29.389,29.414,29.265,29.365,29.414
03/19/06 04:40:00.0,29.54,29.389,29.414,29.265,29.365,29.414
03/19/06 04:50:00.0,29.54,29.389,29.414,29.24,29.365,29.389
03/19/06 05:00:00.0,29.515,29.389,29.414,29.24,29.34,29.389
03/19/06 05:10:00.0,29.515,29.389,29.414,29.24,29.34,29.365
03/19/06 05:20:00.0,29.515,29.389,29.439,29.24,29.34,29.365
03/19/06 05:30:00.0,29.515,29.389,29.439,29.24,29.34,29.365
03/19/06 05:40:00.0,29.515,29.389,29.439,29.24,29.315,29.365
03/19/06 05:50:00.0,29.515,29.389,29.439,29.24,29.315,29.34
03/19/06 06:00:00.0,29.49,29.389,29.439,29.24,29.315,29.34
03/19/06 06:10:00.0,29.49,29.389,29.439,29.215,29.315,29.34
03/19/06 06:20:00.0,29.515,29.389,29.464,29.24,29.315,29.34
03/19/06 06:30:00.0,29.515,29.389,29.49,29.24,29.315,29.34
03/19/06 06:40:00.0,29.515,29.414,29.49,29.24,29.315,29.34
03/19/06 06:50:00.0,29.515,29.414,29.49,29.265,29.315,29.34
03/19/06 07:00:00.0,29.515,29.389,29.49,29.215,29.315,29.34
03/19/06 07:10:00.0,29.515,29.389,29.464,29.24,29.29,29.34
03/19/06 07:20:00.0,29.565,29.389,29.464,29.215,29.315,29.34
03/19/06 07:30:00.0,29.615,29.414,29.464,29.24,29.29,29.365
03/19/06 07:40:00.0,29.715,29.439,29.49,29.265,29.29,29.365
03/19/06 07:50:00.0,29.665,29.515,29.515,29.439,29.29,29.365
03/19/06 08:00:00.0,29.64,29.439,29.49,29.389,29.29,29.389
03/19/06 08:10:00.0,29.765,29.464,29.49,29.439,29.29,29.414
03/19/06 08:20:00.0,29.941,29.59,29.565,29.49,29.315,29.464
03/19/06 08:30:00.0,30.041,29.64,29.615,29.515,29.315,29.49
03/19/06 08:40:00.0,30.142,29.69,29.64,29.74,29.34,29.515
03/19/06 08:50:00.0,30.167,29.715,29.665,29.69,29.389,29.54
03/19/06 09:00:00.0,30.243,29.765,29.69,29.69,29.439,29.565
03/19/06 09:10:00.0,30.268,29.79,29.74,29.79,29.49,29.64
03/19/06 09:20:00.0,30.343,29.84,29.715,29.79,29.515,29.59
03/19/06 09:30:00.0,30.343,29.815,29.815,29.59,29.49,29.59
03/19/06 09:40:00.0,30.318,29.84,29.815,29.59,29.515,29.64
03/19/06 09:50:00.0,30.243,29.815,29.89,30.091,29.515,29.665
03/19/06 10:00:00.0,30.243,29.815,29.941,29.69,29.565,29.715
03/19/06 10:10:00.0,30.167,29.865,29.966,29.865,29.59,29.84
03/19/06 10:20:00.0,29.966,29.89,29.916,29.765,29.59,29.79
03/19/06 10:30:00.0,30.217,29.715,29.966,29.89,29.64,29.84
03/19/06 10:40:00.0,30.318,29.84,29.966,29.966,29.79,29.916
03/19/06 10:50:00.0,30.217,29.89,29.916,29.966,29.765,29.916
03/19/06 11:00:00.0,30.268,29.89,29.991,30.318,29.79,29.916
03/19/06 11:10:00.0,30.318,29.865,29.991,30.52,29.815,29.89
03/19/06 11:20:00.0,30.243,29.84,29.991,30.697,29.865,29.865
03/19/06 11:30:00.0,30.217,29.84,30.016,30.243,29.916,29.84
03/19/06 11:40:00.0,30.243,29.815,30.016,30.066,29.991,29.941
03/19/06 11:50:00.0,30.217,29.84,30.016,30.596,29.916,29.84
03/19/06 12:00:00.0,30.192,29.84,29.991,30.545,29.991,29.865
03/19/06 12:10:00.0,30.167,29.865,29.966,30.469,29.966,29.865
03/19/06 12:20:00.0,30.142,29.865,29.916,30.243,29.991,29.865
03/19/06 12:30:00.0,30.167,29.865,29.966,30.545,29.991,29.84
03/19/06 12:40:00.0,30.167,29.89,30.016,30.268,29.966,29.916
03/19/06 12:50:00.0,30.142,29.865,29.991,30.394,29.941,29.991
03/19/06 13:00:00.0,30.167,29.865,30.016,30.596,29.865,29.916
03/19/06 13:10:00.0,30.091,29.865,30.016,30.268,29.815,29.89
03/19/06 13:20:00.0,30.142,29.865,30.016,30.545,29.815,29.89
03/19/06 13:30:00.0,30.243,29.84,30.016,30.369,29.916,29.916
03/19/06 13:40:00.0,30.293,29.865,29.991,30.394,30.066,29.916
03/19/06 13:50:00.0,30.318,29.815,29.991,30.268,29.966,29.79
03/19/06 14:00:00.0,30.318,29.79,29.966,30.167,29.941,29.715
03/19/06 14:10:00.0,30.217,29.74,29.941,30.343,29.966,29.665
03/19/06 14:20:00.0,30.192,29.74,29.941,30.016,29.89,29.69
03/19/06 14:30:00.0,30.217,29.74,29.916,29.991,29.916,29.69
03/19/06 14:40:00.0,30.192,29.715,29.916,30.142,29.865,29.79
03/19/06 14:50:00.0,30.192,29.715,29.89,29.916,29.815,29.765
03/19/06 15:00:00.0,30.167,29.665,29.865,29.865,29.765,29.815
03/19/06 15:10:00.0,30.142,29.665,29.865,29.991,29.765,29.815
03/19/06 15:20:00.0,30.142,29.665,29.865,29.79,29.79,29.865
03/19/06 15:30:00.0,30.091,29.665,29.84,29.89,29.815,29.84
03/19/06 15:40:00.0,30.041,29.615,29.815,29.89,29.865,29.865
03/19/06 15:50:00.0,30.041,29.615,29.815,29.865,29.941,29.89
03/19/06 16:00:00.0,30.041,29.59,29.79,29.815,29.941,29.89
03/19/06 16:10:00.0,30.016,29.59,29.74,29.765,29.941,29.941
03/19/06 16:20:00.0,29.991,29.565,29.715,29.765,29.916,29.941
03/19/06 16:30:00.0,29.966,29.54,29.69,29.715,29.916,29.966
03/19/06 16:40:00.0,29.941,29.515,29.665,29.64,29.916,29.966
03/19/06 16:50:00.0,29.89,29.515,29.64,29.59,29.916,29.966
03/19/06 17:00:00.0,29.84,29.49,29.64,29.54,29.89,29.966
03/19/06 17:10:00.0,29.815,29.464,29.615,29.49,29.865,29.966
03/19/06 17:20:00.0,29.79,29.464,29.59,29.439,29.79,29.916
03/19/06 17:30:00.0,29.765,29.439,29.565,29.365,29.715,29.916
03/19/06 17:40:00.0,29.74,29.414,29.54,29.315,29.665,29.865
03/19/06 17:50:00.0,29.715,29.414,29.515,29.265,29.64,29.84
03/19/06 18:00:00.0,29.69,29.389,29.49,29.19,29.64,29.79
03/19/06 18:10:00.0,29.69,29.389,29.49,29.14,29.615,29.765
03/19/06 18:20:00.0,29.665,29.389,29.464,29.115,29.59,29.715
03/19/06 18:30:00.0,29.665,29.389,29.439,29.09,29.565,29.69
03/19/06 18:40:00.0,29.64,29.389,29.414,29.015,29.515,29.64
03/19/06 18:50:00.0,29.64,29.414,29.389,28.99,29.464,29.615
03/19/06 19:00:00.0,29.615,29.414,29.365,28.965,29.439,29.59
03/19/06 19:10:00.0,29.615,29.389,29.365,28.941,29.389,29.565
03/19/06 19:20:00.0,29.59,29.389,29.34,28.891,29.34,29.54
03/19/06 19:30:00.0,29.565,29.389,29.34,28.866,29.315,29.515
03/19/06 19:40:00.0,29.565,29.389,29.34,28.841,29.29,29.464
03/19/06 19:50:00.0,29.565,29.414,29.34,28.816,29.265,29.439
03/19/06 20:00:00.0,29.565,29.414,29.34,28.791,29.24,29.439
03/19/06 20:10:00.0,29.54,29.414,29.34,28.766,29.215,29.414
03/19/06 20:20:00.0,29.54,29.414,29.365,28.766,29.19,29.414
03/19/06 20:30:00.0,29.54,29.414,29.365,28.791,29.19,29.414
03/19/06 20:40:00.0,29.54,29.414,29.389,28.816,29.14,29.414
03/19/06 20:50:00.0,29.54,29.414,29.389,28.816,29.14,29.414
03/19/06 21:00:00.0,29.54,29.414,29.365,28.841,29.14,29.414
03/19/06 21:10:00.0,29.515,29.414,29.365,28.866,29.115,29.414
03/19/06 21:20:00.0,29.515,29.414,29.365,28.891,29.115,29.439
03/19/06 21:30:00.0,29.49,29.414,29.34,28.891,29.115,29.439
03/19/06 21:40:00.0,29.49,29.414,29.34,28.916,29.115,29.439
03/19/06 21:50:00.0,29.49,29.414,29.365,28.941,29.115,29.439
03/19/06 22:00:00.0,29.49,29.439,29.365,28.965,29.115,29.414
03/19/06 22:10:00.0,29.464,29.439,29.365,28.965,29.115,29.389
03/19/06 22:20:00.0,29.464,29.439,29.365,28.965,29.115,29.389
03/19/06 22:30:00.0,29.439,29.439,29.365,28.965,29.115,29.365
03/19/06 22:40:00.0,29.414,29.464,29.365,28.965,29.09,29.365
03/19/06 22:50:00.0,29.414,29.464,29.365,28.965,29.115,29.365
03/19/06 23:00:00.0,29.414,29.464,29.365,28.99,29.115,29.365
03/19/06 23:10:00.0,29.389,29.464,29.365,29.015,29.14,29.389
03/19/06 23:20:00.0,29.389,29.464,29.365,29.015,29.14,29.439
03/19/06 23:30:00.0,29.414,29.464,29.34,29.09,29.165,29.565
03/19/06 23:40:00.0,29.414,29.464,29.34,29.14,29.19,29.64
03/19/06 23:50:00.0,29.389,29.464,29.34,29.215,29.215,29.69
03/20/06 00:00:00.0,29.389,29.439,29.34,29.265,29.24,29.74
03/20/06 00:10:00.0,29.365,29.414,29.315,29.315,29.24,29.765
03/20/06 00:20:00.0,29.365,29.389,29.315,29.389,29.265,29.79
03/20/06 00:30:00.0,29.365,29.389,29.315,29.439,29.29,29.79
03/20/06 00:40:00.0,29.389,29.389,29.315,29.464,29.34,29.79
03/20/06 00:50:00.0,29.414,29.389,29.315,29.464,29.365,29.765
03/20/06 01:00:00.0,29.414,29.365,29.34,29.515,29.414,29.74
03/20/06 01:10:00.0,29.414,29.389,29.34,29.515,29.49,29.74
03/20/06 01:20:00.0,29.414,29.414,29.34,29.515,29.54,29.74
03/20/06 01:30:00.0,29.389,29.389,29.34,29.515,29.565,29.74
03/20/06 01:40:00.0,29.365,29.389,29.34,29.515,29.565,29.74
03/20/06 01:50:00.0,29.34,29.389,29.34,29.49,29.565,29.74
03/20/06 02:00:00.0,29.315,29.389,29.34,29.464,29.565,29.74
03/20/06 02:10:00.0,29.29,29.389,29.34,29.414,29.59,29.69
03/20/06 02:20:00.0,29.265,29.389,29.34,29.414,29.565,29.64
03/20/06 02:30:00.0,29.265,29.389,29.34,29.414,29.565,29.59
03/20/06 02:40:00.0,29.29,29.365,29.34,29.414,29.54,29.54
03/20/06 02:50:00.0,29.315,29.365,29.34,29.389,29.54,29.515
03/20/06 03:00:00.0,29.365,29.34,29.34,29.389,29.515,29.49
03/20/06 03:10:00.0,29.365,29.34,29.315,29.365,29.515,29.49
03/20/06 03:20:00.0,29.389,29.34,29.315,29.29,29.49,29.49
03/20/06 03:30:00.0,29.389,29.315,29.315,29.265,29.464,29.49
03/20/06 03:40:00.0,29.414,29.315,29.29,29.24,29.464,29.49
